time,Noisy signal
157.799,0.923
157.809,-1.165
157.818,0.786
157.828,-0.1
157.838,-0.53
157.847,0.783
157.857,-0.799
157.867,0.313
157.877,0.29
157.888,-1.055
157.898,1.278
157.908,-0.408
157.919,0.661
157.929,0.297
157.939,-0.639
157.949,0.736
157.959,-0.307
157.969,0.006
157.979,0.187
157.99,-0.851
158.0,1.155
158.011,-0.668
158.02,0.128
158.03,0.418
158.04,-0.841
158.05,0.723
158.06,-0.644
158.071,0.245
158.081,0.571
158.092,-0.678
158.101,0.434
158.112,-1.022
158.121,0.075
158.132,0.129
158.142,-1.167
158.153,0.83
158.163,-0.052
158.174,0.235
158.184,0.202
158.194,-0.83
158.205,0.738
158.215,-0.904
158.224,-0.015
158.234,0.827
158.245,-1.217
158.255,1.222
158.266,-0.946
158.275,-0.081
158.285,0.814
158.294,-1.167
158.305,0.714
158.315,-0.38
158.325,-0.608
158.336,0.672
158.346,-1.169
158.356,0.49
158.367,-0.47
158.376,-0.785
158.387,1.048
158.397,-0.984
158.408,0.758
158.419,-1.309
158.43,0.444
158.44,0.474
158.451,-1.039
158.46,0.667
158.471,-0.811
158.481,0.059
158.491,0.441
158.501,-1.199
158.511,0.408
158.521,-0.287
158.531,-0.128
158.54,0.712
158.551,-1.913
158.56,0.748
158.571,0.197
157.0,1.197
158.59,0.169
158.6,-0.919
158.609,-0.258
158.619,0.916
158.628,0.833
158.638,-1.081
158.649,-1.093
158.66,0.35
158.67,1.141
158.679,-0.609
158.69,-0.96
158.7,0.575
158.711,0.575
158.72,-0.191
158.73,-1.15
158.741,0.354
158.752,1.315
158.762,-0.077
158.772,-1.128
158.782,0.108
158.792,1.055
158.802,0.519
158.813,-0.63
158.822,-0.345
158.833,0.64
158.842,0.046
158.851,-0.986
158.862,-0.635
158.873,0.874
158.884,-0.021
158.893,-1.394
158.903,-0.536
158.913,1.29
158.922,0.248
158.932,-0.378
158.942,-1.055
158.951,0.368
158.961,0.279
158.97,-0.225
158.98,-0.625
158.99,0.104
159.001,1.06
159.011,0.085
159.021,-0.771
159.032,0.592
159.041,0.75
159.051,-0.195
159.06,-0.665
159.07,-0.449
159.08,1.074
159.09,0.831
159.099,-0.74
159.11,-0.215
159.12,0.829
159.13,0.158
159.14,-0.874
159.15,-0.449
159.16,0.463
159.17,1.006
159.179,-0.262
159.189,-0.348
159.198,0.141
159.209,0.852
159.218,-0.036
159.229,-0.279
159.239,-0.096
159.249,1.076
159.26,-0.101
159.27,-1.017
159.281,-0.662
159.292,1.158
159.302,0.011
159.312,-1.393
159.322,-0.157
159.333,0.732
159.343,0.445
159.354,-0.887
159.363,-0.106
159.372,0.934
159.383,0.526
159.394,-1.257
159.405,-0.594
159.415,0.866
159.426,-0.212
159.437,-1.407
159.447,0.014
159.456,1.174
159.465,0.454
159.475,-0.805
159.485,-0.669
159.494,0.808
159.505,0.719
159.515,-0.497
159.526,-0.408
159.536,0.886
159.545,0.584
159.555,-0.18
159.566,-0.881
159.577,0.556
158.0,0.905
159.596,-1.18
159.605,-0.284
159.615,1.572
159.626,0.367
159.636,-1.005
159.646,0.006
159.655,0.868
159.664,-0.515
159.675,-0.92
159.685,0.409
159.694,1.359
159.705,-0.193
159.714,-0.867
159.724,0.665
159.734,1.093
159.743,-0.618
159.753,-1.385
159.763,0.863
159.773,0.561
159.782,-0.421
159.792,-0.902
159.802,0.271
159.812,0.335
159.821,-1.069
159.831,-0.559
159.84,0.7
159.85,0.828
159.861,-1.372
159.871,-0.803
159.882,1.145
159.892,0.495
159.902,-1.422
159.912,-0.458
159.922,1.038
159.933,-0.196
159.942,-0.574
159.951,-0.207
159.961,1.1
159.971,-0.042
159.981,-1.231
159.992,0.134
160.003,0.443
160.013,-0.524
160.024,-0.666
160.034,0.956
160.043,0.939
160.054,-0.732
160.064,-0.169
160.074,0.802
160.085,0.19
160.094,-0.293
160.105,-0.21
160.116,0.763
160.125,-0.137
160.136,-0.912
160.146,0.422
160.155,0.507
160.166,-0.672
160.176,-0.977
160.187,0.768
160.198,0.567
160.208,-1.003
160.218,-0.503
160.227,0.366
160.237,0.599
160.247,-0.434
160.257,-0.605
160.267,1.178
160.276,0.385
160.287,-0.599
160.297,0.014
160.306,0.74
160.316,0.374
160.327,-1.017
160.338,-0.143
160.347,0.874
160.358,-0.22
160.367,-0.764
160.376,0.179
160.386,0.341
160.397,-0.459
160.406,-1.013
160.417,0.942
160.426,0.868
160.436,-0.809
160.446,-0.651
160.456,0.399
160.467,0.782
160.476,-0.612
160.486,-1.156
160.497,1.234
160.507,0.304
160.516,-0.451
160.527,-0.605
160.537,0.578
160.547,0.725
160.556,-0.778
160.567,0.153
160.577,0.804
159.0,1.031
160.596,-1.271
160.607,0.202
160.617,0.878
160.626,-1.168
160.636,-1.024
160.646,0.935
160.657,-0.609
160.667,-0.431
160.678,1.117
160.688,-0.62
160.697,-0.921
160.707,0.675
160.718,-0.809
160.728,-0.47
160.739,0.704
160.748,0.608
160.757,-0.951
160.767,-0.09
160.778,0.637
160.787,-0.46
160.797,-0.214
160.807,0.812
160.817,-0.403
160.828,-0.148
160.839,0.603
160.849,-0.662
160.86,-0.18
160.87,1.535
160.881,-0.074
160.89,-1.009
160.899,0.976
160.909,-0.03
160.919,-0.508
160.93,-0.24
160.94,1.391
160.949,-1.267
160.959,-0.205
160.97,0.865
160.98,-0.527
160.99,-0.89
160.999,0.975
161.009,0.067
161.02,-0.129
161.031,0.578
161.041,0.404
161.051,-0.53
161.061,0.006
161.07,0.415
161.081,-0.814
161.092,0.336
161.103,0.224
161.114,-0.356
161.124,1.152
161.134,0.795
161.144,-1.218
161.155,0.638
161.166,0.728
161.176,-1.19
161.186,-0.002
161.197,0.929
161.207,-0.9
161.216,-0.195
161.227,0.918
161.238,-0.894
161.247,-0.503
161.258,1.25
161.268,0.271
161.279,-0.619
161.289,1.183
161.298,0.203
161.308,-1.173
161.317,0.361
161.327,0.384
161.336,-0.708
161.347,0.0
161.357,0.856
161.367,-0.551
161.377,-0.613
161.386,0.658
161.397,-0.041
161.408,-0.855
161.418,0.929
161.428,-0.359
161.437,-1.201
161.447,1.054
161.456,0.358
161.465,-0.918
161.476,0.308
161.486,0.74
161.497,-1.219
161.506,0.211
161.516,1.22
161.527,-0.385
161.537,-0.558
161.548,0.563
161.559,-0.289
161.57,-0.814
161.58,1.258
161.59,-0.326
160.0,0.641
161.611,-0.027
161.622,-0.116
161.632,-1.018
161.643,-1.406
161.652,-0.961
161.662,-0.531
161.672,-0.74
161.682,-0.309
161.693,0.605
161.703,0.512
161.712,0.519
161.723,0.72
161.733,0.48
161.744,-0.168
161.753,-0.052
161.764,-0.677
161.774,-1.32
161.785,-0.821
161.795,-0.537
161.805,-1.057
161.816,-0.306
161.826,-0.03
161.837,0.533
161.848,0.387
161.858,0.95
161.869,1.182
161.88,0.669
161.89,0.447
161.901,-0.205
161.911,-0.734
161.922,-1.122
161.932,-0.179
161.943,-1.335
161.954,-0.465
161.965,-0.286
161.976,-0.15
161.985,0.949
161.995,0.765
162.004,0.985
162.014,0.985
162.025,0.285
162.035,0.172
162.044,-0.515
162.055,-0.723
162.064,-1.17
162.075,-1.156
162.085,-0.636
162.096,-0.003
162.106,-0.346
162.117,0.512
162.126,0.514
162.135,0.95
162.146,0.962
162.156,0.521
162.167,0.618
162.176,0.29
162.187,-0.328
162.198,-0.654
162.207,-1.022
162.218,-0.957
162.227,-0.472
162.237,-0.854
162.247,0.037
162.257,0.628
162.267,0.511
162.278,0.868
162.288,0.895
162.297,0.968
162.308,0.213
162.318,-0.232
162.328,-0.197
162.338,-0.451
162.347,-0.686
162.357,-1.441
162.368,-0.883
162.377,-1.169
162.387,-0.218
162.397,0.004
162.407,0.788
162.418,1.148
162.428,1.523
162.438,1.18
162.447,0.136
162.458,0.272
162.467,-0.01
162.477,-0.807
162.488,-0.853
162.499,-2.034
162.508,-0.904
162.518,-0.498
162.528,-0.146
162.539,-0.066
162.549,0.911
162.56,1.296
162.57,1.21
162.58,0.524
162.591,-0.038
162.6,0.762
162.612,-0.104
161.0,0.846
162.632,-1.039
162.642,-0.829
162.653,-1.465
162.662,-0.648
162.671,-0.161
162.682,-0.509
162.691,0.478
162.702,0.434
162.712,1.17
162.722,0.674
162.732,0.856
162.741,1.417
162.751,0.837
162.76,0.741
162.77,0.609
162.781,0.341
162.79,0.809
162.801,0.446
162.81,-0.072
162.82,-0.486
162.83,-1.096
162.841,-0.444
162.852,-0.593
162.862,-1.435
162.872,-0.724
162.881,-0.559
162.892,-0.427
162.902,-0.972
162.912,-0.29
162.923,-0.306
162.933,0.092
162.943,-0.333
162.954,0.825
162.964,0.542
162.974,0.771
162.984,0.892
162.993,0.99
163.003,0.922
163.013,0.713
163.023,0.8
163.033,0.794
163.044,0.309
163.054,0.401
163.065,-0.432
163.076,-0.5
163.086,-0.694
163.096,-0.699
163.105,-0.269
163.116,-1.154
163.126,-1.521
163.136,-1.05
163.145,-0.705
163.156,-0.521
163.166,-0.559
163.177,-0.181
163.187,-0.245
163.197,0.342
163.207,0.465
163.217,1.0
163.227,0.834
163.237,1.405
163.248,1.109
163.258,1.259
163.268,0.448
163.278,1.228
163.288,0.8
163.299,0.469
163.308,-0.064
163.319,-0.278
163.33,-0.377
163.341,-1.083
163.352,-1.008
163.361,-1.272
163.371,-1.51
163.381,-0.982
163.39,-1.36
163.399,0.095
163.41,-0.619
163.42,-0.216
163.43,-0.291
163.439,0.364
163.449,0.371
163.458,1.013
163.468,0.291
163.479,1.045
163.489,0.758
163.5,0.972
163.509,1.316
163.519,1.571
163.529,0.926
163.538,0.506
163.549,0.579
163.56,-0.044
163.57,0.082
163.58,-0.035
163.59,-0.786
163.599,-0.561
163.609,-0.492
163.619,-1.116
162.0,0.789
163.639,-0.406
163.649,0.254
163.66,0.424
163.671,-0.559
163.68,-0.408
163.691,1.355
163.701,0.563
163.71,-1.152
163.721,-0.142
163.731,0.888
163.742,-0.245
163.751,-0.587
163.762,0.358
163.773,0.663
163.783,-0.715
163.792,-0.224
163.803,0.936
163.813,0.479
163.822,-0.84
163.832,-0.368
163.842,0.588
163.853,0.773
163.863,-0.731
163.873,-0.229
163.883,1.197
163.894,-0.03
163.904,-0.65
163.914,0.085
163.924,0.73
163.934,-0.241
163.943,-1.473
163.953,-0.145
163.962,0.684
163.973,-0.301
163.982,-1.197
163.993,-0.143
164.003,0.809
164.012,-0.183
164.022,-0.917
164.031,0.445
164.042,0.874
164.052,-0.72
164.062,-0.456
164.071,0.115
164.08,0.789
164.091,-0.382
164.102,-0.611
164.112,1.142
164.121,0.517
164.131,-0.501
164.142,-0.818
164.152,0.245
164.162,0.37
164.172,-1.215
164.182,-0.471
164.192,1.185
164.202,0.48
164.211,-0.41
164.221,0.344
164.231,1.34
164.241,-0.257
164.251,-1.166
164.261,0.53
164.271,0.134
164.282,-0.63
164.291,-1.043
164.301,0.795
164.311,0.648
164.32,-0.316
164.331,-1.401
164.342,0.553
164.352,1.011
164.362,-0.457
164.371,-0.391
164.381,1.074
164.391,0.631
164.401,-1.458
164.41,-0.703
164.421,0.707
164.431,-0.062
164.442,-0.641
164.453,0.047
164.463,1.414
164.472,-0.768
164.481,-1.119
164.491,0.029
164.502,0.911
164.512,-0.133
164.523,-1.261
164.533,0.897
164.543,0.63
164.554,-0.417
164.565,-0.474
164.576,1.327
164.585,0.486
164.596,-0.596
164.606,-0.396
164.616,0.803
164.625,-0.127
163.0,0.844
164.647,-1.544
164.656,0.493
164.666,0.084
164.676,-0.533
164.685,1.192
164.696,-0.831
164.706,0.688
164.717,-0.804
164.726,0.225
164.736,0.455
164.746,-0.984
164.755,1.095
164.765,-0.339
164.776,0.709
164.786,0.274
164.795,-0.78
164.805,0.344
164.814,-0.032
164.825,0.407
164.834,0.036
164.845,-0.463
164.855,0.601
164.866,-1.2
164.876,1.172
164.885,-0.3
164.896,-0.01
164.906,0.348
164.917,-0.606
164.928,0.931
164.938,-0.69
164.948,0.687
164.959,-0.037
164.969,-0.382
164.979,1.283
164.99,-0.588
165.0,1.058
165.009,-1.051
165.019,0.292
165.029,0.083
165.04,-0.235
165.05,0.547
165.06,-1.233
165.07,0.892
165.081,-0.829
165.091,0.284
165.102,-0.083
165.113,-1.106
165.124,0.803
165.133,-0.862
165.143,0.397
165.153,0.078
165.164,0.002
165.174,0.901
165.184,-0.804
165.194,0.934
165.204,-0.84
165.214,0.18
165.224,0.3
165.234,-0.332
165.244,0.965
165.255,-0.734
165.266,0.701
165.276,-0.015
165.286,0.347
165.297,0.229
165.307,-0.871
165.317,1.427
165.328,-1.155
165.338,0.709
165.348,-0.301
165.359,0.362
165.368,0.567
165.378,-0.844
165.388,1.06
165.398,-0.562
165.407,-0.876
165.417,0.941
165.428,-0.609
165.438,0.908
165.448,-0.611
165.458,-0.005
165.468,0.655
165.478,-0.917
165.489,1.022
165.5,-0.868
165.51,1.455
165.52,-0.073
165.529,-0.504
165.54,0.848
165.55,-1.236
165.56,0.996
165.571,-0.593
165.581,0.156
165.592,-0.104
165.602,0.002
165.612,0.499
165.623,-0.86
165.634,0.571
165.644,-0.627
164.0,0.786
165.664,1.048
165.675,0.82
165.685,0.976
165.694,0.492
165.705,0.102
165.716,-0.466
165.726,-0.603
165.737,-0.806
165.747,-0.392
165.758,-0.974
165.769,-0.453
165.778,-0.57
165.789,-0.533
165.799,-0.217
165.808,0.612
165.819,0.768
165.83,1.337
165.841,1.543
165.851,0.849
165.861,0.407
165.871,0.232
165.882,0.168
165.892,-0.498
165.903,-0.505
165.914,-1.104
165.923,-0.872
165.934,-0.884
165.944,-0.594
165.954,0.138
165.965,0.193
165.976,0.544
165.985,0.576
165.995,0.881
166.005,0.814
166.016,1.035
166.026,0.547
166.036,0.453
166.046,0.026
166.056,-0.679
166.066,-0.907
166.076,-0.789
166.087,-0.821
166.097,-0.648
166.107,-0.712
166.118,0.094
166.127,-0.088
166.136,0.43
166.147,0.769
166.157,0.979
166.167,1.143
166.177,1.42
166.186,0.704
166.197,0.483
166.206,-0.098
166.217,-0.699
166.228,-0.952
166.238,-0.644
166.248,-0.726
166.259,-1.132
166.269,-0.615
166.28,-0.568
166.291,-0.677
166.3,0.291
166.31,0.712
166.32,1.385
166.33,0.784
166.34,1.187
166.35,1.263
166.361,0.518
166.372,0.472
166.382,-0.352
166.391,-0.499
166.401,-0.617
166.411,-1.09
166.422,-1.082
166.432,-0.29
166.443,-0.345
166.454,-0.597
166.463,0.088
166.474,0.03
166.483,0.617
166.493,0.794
166.503,0.848
166.513,1.154
166.523,0.697
166.533,-0.367
166.543,0.527
166.554,-0.367
166.563,-0.7
166.574,-0.731
166.585,-1.475
166.594,-1.058
166.604,-0.971
166.614,-0.86
166.625,0.181
166.634,0.256
166.645,0.769
166.654,1.369
166.664,1.21
165.0,1.346
166.685,0.805
166.696,-0.261
166.707,0.215
166.716,1.226
166.727,-0.994
166.737,1.16
166.748,-0.304
166.758,0.274
166.768,-0.304
166.778,-0.349
166.789,1.062
166.799,-1.375
166.809,0.656
166.818,-0.959
166.828,-0.275
166.839,0.224
166.849,-0.854
166.86,0.577
166.87,-1.237
166.881,1.171
166.891,-1.131
166.9,0.244
166.91,0.265
166.919,-0.862
166.929,1.207
166.938,-1.065
166.948,0.341
166.958,-0.277
166.968,-0.49
166.978,1.203
166.987,-1.138
166.997,1.284
167.008,-0.589
167.018,-0.322
167.027,0.577
167.038,-1.169
167.048,1.317
167.059,-0.93
167.07,0.974
167.081,-0.787
167.09,0.504
167.1,0.068
167.11,-0.794
167.119,0.93
167.129,-0.983
167.14,0.427
167.15,0.0
167.159,-0.732
167.17,0.8
167.18,-1.36
167.19,1.026
167.2,-0.793
167.21,0.66
167.221,-0.198
167.231,0.075
167.241,0.899
167.252,-0.176
167.262,1.212
167.272,-0.637
167.281,0.582
167.292,-0.274
167.303,-0.162
167.313,0.606
167.323,-0.956
167.333,1.078
167.342,-0.566
167.353,0.49
167.364,-0.461
167.374,0.061
167.385,0.861
167.395,-0.768
167.404,1.037
167.415,-0.511
167.424,0.565
167.434,-0.073
167.444,-0.599
167.454,0.917
167.464,-1.018
167.474,0.756
167.485,-0.256
167.495,0.307
167.505,-0.127
167.514,-0.986
167.523,0.887
167.533,-0.054
167.543,0.77
167.554,0.149
167.564,0.038
167.574,0.839
167.584,-1.572
167.594,0.681
167.604,-0.668
167.615,0.228
167.626,-0.481
167.635,-0.029
167.645,0.801
167.656,-0.787
167.667,1.455
167.677,-1.501
166.0,0.627
167.695,1.049
167.705,1.361
167.716,1.076
167.726,0.366
167.736,0.72
167.747,0.098
167.758,0.248
167.768,-0.474
167.779,-0.72
167.79,-0.821
167.799,-1.013
167.809,-0.686
167.818,-0.302
167.828,0.53
167.839,0.452
167.848,0.688
167.858,0.95
167.868,0.87
167.877,0.656
167.886,0.246
167.897,-0.03
167.906,-1.031
167.917,-0.262
167.927,-1.303
167.938,-0.88
167.948,-0.589
167.959,-0.395
167.97,-0.221
167.981,0.829
167.991,0.792
168.001,0.932
168.011,0.628
168.022,0.457
168.032,0.451
168.042,-0.434
168.053,-0.723
168.063,-0.727
168.073,-0.602
168.083,-1.121
168.092,-0.64
168.102,-0.154
168.113,-0.054
168.124,0.946
168.133,1.085
168.144,1.115
168.153,0.821
168.162,0.686
168.173,0.509
168.182,-0.004
168.193,-0.723
168.204,-0.527
168.213,-1.405
168.223,-1.079
168.233,-0.421
168.243,-0.317
168.253,0.365
168.263,0.383
168.273,0.399
168.283,0.72
168.293,0.588
168.302,0.348
168.312,0.865
168.323,-0.676
168.334,-0.03
168.345,-0.804
168.354,-1.312
168.364,-1.814
168.375,-0.43
168.385,-0.857
168.396,-0.022
168.406,0.137
168.416,0.445
168.425,0.692
168.434,1.114
168.445,0.899
168.455,0.205
168.465,0.057
168.476,-0.541
168.486,-0.794
168.496,-1.179
168.505,-0.635
168.515,-1.264
168.525,-0.345
168.534,0.418
168.545,0.16
168.555,1.351
168.564,0.55
168.574,0.86
168.584,0.749
168.594,0.792
168.605,-0.365
168.616,-0.417
168.626,-0.749
168.635,-1.119
168.645,-0.211
168.656,-0.338
168.665,-0.631
168.676,0.665
168.687,0.438
167.0,1.135
168.707,-0.725
168.717,0.5
168.726,-0.241
168.737,0.143
168.747,1.011
168.758,-0.712
168.768,0.898
168.779,-1.177
168.79,0.365
168.8,0.33
168.81,-0.89
168.821,0.955
168.831,-0.932
168.842,0.818
168.853,0.021
168.863,-0.964
168.872,1.479
168.883,-0.791
168.892,0.573
168.903,0.212
168.913,-0.674
168.922,0.799
168.933,-0.922
168.943,-0.347
168.954,-0.222
168.964,-0.832
168.974,1.432
168.984,-0.85
168.993,0.625
169.003,1.317
169.013,-1.751
169.022,0.863
169.033,0.161
169.043,0.186
169.053,1.266
169.062,-0.908
169.072,0.66
169.082,-0.089
169.092,-0.668
169.101,0.937
169.111,-0.151
169.121,-0.327
169.132,0.495
169.142,-0.973
169.152,0.761
169.161,0.431
169.17,-0.158
169.181,0.884
169.191,-1.296
169.201,0.752
169.211,-0.165
169.221,-0.969
169.232,1.264
169.241,-0.791
169.252,0.312
169.263,-0.174
169.274,-0.479
169.284,0.846
169.294,-0.815
169.304,0.513
169.313,-0.119
169.323,-0.919
169.333,1.151
169.342,-0.57
169.353,0.749
169.364,-0.125
169.374,-0.538
169.385,1.015
169.395,-0.799
169.406,0.361
169.417,0.053
169.427,-0.433
169.437,0.6
169.448,-0.95
169.458,0.981
169.467,0.58
169.478,-1.11
169.489,0.667
169.499,-1.494
169.509,0.648
169.519,-0.215
169.528,-0.657
169.538,0.773
169.548,-0.867
169.557,-0.252
169.567,0.141
169.577,-1.1
169.586,0.688
169.596,0.5
169.605,-0.71
169.614,1.03
169.624,-0.26
169.635,-0.186
169.646,0.176
169.655,-0.689
169.664,0.846
169.674,-0.58
169.684,-0.753
169.694,1.497
168.0,0.995
169.715,0.545
169.726,-0.954
169.735,-0.384
169.745,0.564
169.755,0.479
169.765,-0.081
169.775,-0.206
169.785,0.477
169.795,0.838
169.806,-0.531
169.815,-0.431
169.825,0.171
169.834,0.912
169.844,-0.152
169.854,-0.843
169.864,-0.024
169.874,1.06
169.883,0.818
169.892,-1.557
169.901,-0.436
169.911,0.804
169.921,0.642
169.932,-0.708
169.943,-0.778
169.953,1.073
169.963,0.795
169.974,-0.906
169.984,-0.137
169.995,0.579
170.005,0.556
170.014,-0.389
170.025,-0.548
170.036,0.669
170.046,1.023
170.056,-0.098
170.066,-0.92
170.075,0.368
170.084,0.617
170.096,-0.347
170.106,-0.486
170.116,0.31
170.127,1.377
170.136,-0.361
170.146,-0.674
170.157,-0.069
170.168,1.16
170.178,0.271
170.188,-0.733
170.199,0.428
170.208,0.584
170.218,-0.299
170.228,-1.007
170.238,-0.449
170.248,0.76
170.258,-0.662
170.269,-0.51
170.28,-0.07
170.291,1.375
170.302,0.463
170.312,-1.016
170.322,-0.095
170.333,1.227
170.343,-0.396
170.352,-0.837
170.362,-0.309
170.372,0.766
170.382,0.712
170.391,-0.858
170.401,-0.222
170.41,0.566
170.42,0.537
170.431,-0.424
170.441,-0.859
170.451,0.838
170.461,1.434
170.472,-0.27
170.483,-0.786
170.493,1.386
170.503,0.661
170.514,-0.252
170.524,-0.684
170.533,0.491
170.544,0.702
170.555,-0.585
170.564,-1.559
170.574,-0.056
170.584,1.064
170.593,-0.197
170.603,-1.083
170.613,-0.356
170.623,0.644
170.634,-0.118
170.645,-0.797
170.655,-0.122
170.665,0.693
170.674,0.38
170.685,-0.877
170.695,-0.636
170.704,1.15
169.0,1.13
170.724,1.297
170.735,1.504
170.745,0.768
170.754,0.387
170.764,0.622
170.774,0.295
170.784,0.092
170.794,0.542
170.804,0.226
170.814,-0.49
170.823,0.141
170.833,-0.116
170.843,-0.9
170.853,-0.959
170.863,-0.547
170.874,-1.084
170.883,-1.138
170.892,-0.861
170.903,-0.505
170.912,-0.464
170.921,-0.243
170.932,-0.489
170.943,-0.356
170.953,0.285
170.964,0.669
170.974,1.24
170.983,1.116
170.993,1.657
171.003,0.82
171.013,1.091
171.023,0.791
171.033,0.744
171.042,0.638
171.052,0.624
171.062,-0.319
171.073,0.151
171.084,-0.557
171.095,-0.199
171.104,-0.972
171.113,-0.953
171.123,-1.008
171.133,-1.378
171.144,-0.296
171.155,-0.256
171.164,-0.578
171.175,-0.212
171.185,-0.209
171.195,-0.429
171.205,0.3
171.214,-0.095
171.223,0.862
171.234,0.942
171.244,1.177
171.254,1.464
171.263,1.288
171.272,0.625
171.282,0.02
171.291,0.539
171.303,0.268
171.313,0.202
171.323,-0.273
171.332,-0.11
171.343,-0.126
171.353,-0.481
171.363,-1.323
171.373,-0.876
171.384,-1.196
171.394,-1.668
171.405,-0.482
171.415,-0.865
171.426,-0.224
171.435,-0.163
171.447,-0.396
171.457,0.407
171.467,0.967
171.476,0.91
171.486,0.724
171.496,1.19
171.506,0.761
171.516,0.599
171.526,0.252
171.536,0.438
171.546,0.196
171.556,0.153
171.567,0.034
171.578,-1.126
171.588,-0.315
171.599,-0.538
171.61,-0.859
171.62,-0.478
171.631,-1.043
171.641,-0.584
171.651,-1.001
171.662,-0.074
171.672,-0.448
171.681,-0.38
171.691,0.085
171.702,0.233
171.711,0.273
170.0,0.944
171.731,0.886
171.741,0.282
171.751,-0.745
171.762,0.445
171.773,0.759
171.784,-0.665
171.795,-0.634
171.804,1.152
171.813,0.008
171.824,-1.171
171.835,-0.47
171.845,0.972
171.855,0.192
171.866,-0.916
171.875,0.213
171.884,1.404
171.895,-0.127
171.904,-1.029
171.914,0.329
171.924,1.335
171.934,-0.202
171.944,-0.796
171.954,0.403
171.963,1.186
171.972,-0.122
171.982,-0.975
171.993,0.252
172.004,0.927
172.013,-0.63
172.022,-0.539
172.032,0.653
172.042,0.543
172.052,-0.184
172.063,-0.423
172.074,0.572
172.083,0.196
172.093,-0.718
172.103,-0.392
172.115,1.037
172.124,0.722
172.135,-0.511
172.144,-0.173
172.155,1.526
172.166,-0.554
172.176,-1.171
172.187,0.266
172.198,0.754
172.208,-0.682
172.218,-0.046
172.229,1.057
172.239,0.626
172.249,-1.565
172.259,-0.573
172.269,0.716
172.279,0.203
172.29,-1.315
172.3,0.688
172.309,1.378
172.32,-0.164
172.33,-0.578
172.34,0.139
172.349,1.106
172.36,-0.438
172.371,-0.525
172.38,0.726
172.389,0.423
172.399,-0.684
172.41,-0.783
172.421,0.936
172.431,-0.785
172.441,-1.23
172.452,-0.406
172.463,0.722
172.473,-0.637
172.483,-1.171
172.492,0.169
172.502,0.821
172.511,-0.142
172.521,-1.051
172.532,0.112
172.541,0.999
172.552,-0.428
172.561,-0.274
172.571,0.351
172.581,0.866
172.59,-0.991
172.601,-0.684
172.612,0.945
172.622,0.026
172.631,-0.62
172.642,-0.162
172.652,0.812
172.662,0.348
172.672,-0.623
172.682,0.361
172.693,0.455
172.702,0.372
172.713,-0.705
172.724,0.44
171.0,1.165
172.744,-0.478
172.753,-1.353
172.763,0.268
172.773,0.562
172.783,0.859
172.792,0.541
172.802,-1.267
172.813,-0.752
172.823,0.694
172.833,1.166
172.842,0.739
172.853,-0.766
172.863,-0.728
172.873,-0.286
172.884,1.565
172.895,0.748
172.905,0.3
172.914,-0.998
172.925,-1.017
172.934,0.209
172.944,1.238
172.953,0.962
172.962,-0.408
172.973,-0.857
172.984,-0.388
172.994,0.267
173.004,0.78
173.014,-0.034
173.023,-0.623
173.033,-1.2
173.043,0.611
173.052,1.346
173.063,0.673
173.072,-0.714
173.082,-1.557
173.092,-0.681
173.103,1.139
173.114,1.157
173.123,0.392
173.134,-0.928
173.144,-0.402
173.153,0.114
173.164,0.804
173.175,0.619
173.184,-0.304
173.194,-0.524
173.204,-0.465
173.214,0.419
173.225,1.071
173.235,0.007
173.246,-0.618
173.256,-0.676
173.266,-0.319
173.276,0.82
173.287,0.274
173.297,-0.469
173.307,-1.033
173.317,-0.278
173.326,1.344
173.336,0.584
173.347,0.188
173.356,-0.255
173.366,-0.538
173.376,0.249
173.387,1.38
173.397,0.722
173.406,-0.62
173.415,-1.091
173.425,-0.894
173.435,0.388
173.446,1.391
173.456,0.485
173.467,-1.044
173.476,-0.865
173.487,-0.044
173.496,0.987
173.507,0.793
173.517,-0.229
173.527,-0.977
173.536,-0.099
173.547,1.077
173.557,0.918
173.567,-0.221
173.577,-1.252
173.586,-1.684
173.596,-0.304
173.606,0.722
173.616,0.75
173.626,-0.136
173.635,-0.978
173.646,-0.933
173.655,0.419
173.665,0.723
173.675,0.543
173.684,0.041
173.694,-1.183
173.704,-0.348
173.715,0.767
173.726,0.693
172.0,1.175
173.745,0.329
173.756,0.572
173.765,0.949
173.774,0.883
173.785,0.168
173.795,0.597
173.806,-0.202
173.817,0.047
173.827,-1.049
173.837,-0.797
173.848,-0.474
173.858,-1.521
173.868,-1.196
173.877,-0.557
173.887,-1.118
173.898,-0.656
173.907,-0.496
173.918,-0.491
173.929,-0.75
173.938,-0.454
173.947,0.339
173.958,1.07
173.967,0.394
173.978,1.031
173.989,1.311
173.999,1.252
174.008,0.844
174.017,1.35
174.027,0.68
174.036,1.357
174.047,0.587
174.056,0.101
174.067,-0.175
174.077,-0.314
174.088,-0.441
174.098,-0.786
174.108,-1.29
174.118,-0.711
174.128,-0.529
174.139,-1.217
174.15,-1.508
174.159,-0.578
174.168,-0.79
174.178,-0.506
174.188,0.335
174.198,0.49
174.209,0.471
174.219,0.966
174.229,0.798
174.238,0.886
174.248,1.346
174.258,1.476
174.268,0.299
174.278,0.925
174.288,0.473
174.298,0.062
174.308,-0.315
174.318,-0.675
174.327,-0.494
174.338,-0.56
174.347,-0.539
174.357,-0.999
174.367,-1.19
174.377,-1.264
174.386,-1.18
174.397,-0.972
174.406,-0.961
