time,Noisy signal
114.0,1.223
115.178,-0.212
115.188,-0.357
115.198,-0.797
115.208,-1.196
115.218,-0.672
115.228,-0.371
115.238,-0.215
115.249,0.341
115.26,0.644
115.271,0.937
115.282,0.893
115.292,0.898
115.302,0.693
115.311,0.143
115.322,0.19
115.331,-0.574
115.34,-0.412
115.35,-1.378
115.361,-1.087
115.371,-0.693
115.382,-0.162
115.391,-0.049
115.4,-0.573
115.409,1.21
115.419,0.888
115.429,1.036
115.439,0.482
115.448,-0.034
115.458,0.709
115.469,-0.623
115.479,-0.465
115.489,-0.958
115.499,-1.357
115.51,-1.191
115.52,-0.444
115.529,-0.652
115.54,-0.383
115.55,0.228
115.561,0.515
115.571,1.186
115.581,0.629
115.591,0.74
115.601,-0.069
115.611,-0.032
115.621,-0.897
115.632,-0.469
115.641,-0.814
115.651,-0.449
115.661,-0.74
115.672,-0.45
115.681,-0.099
115.691,0.391
115.702,1.069
115.712,1.25
115.722,1.441
115.733,0.393
115.744,0.385
115.754,0.051
115.764,-0.474
115.774,-0.666
115.785,-0.991
115.795,-0.866
115.805,-0.56
115.814,-0.273
115.825,-0.069
115.835,0.831
115.846,0.885
115.855,1.456
115.864,0.702
115.874,0.111
115.885,0.46
115.895,0.116
115.905,-0.82
115.915,-0.791
115.926,-1.17
115.936,-0.288
115.946,-0.7
115.955,-0.374
115.966,0.131
115.977,0.557
115.986,0.916
115.997,1.104
116.007,1.036
116.017,1.177
116.026,0.721
116.036,0.389
116.047,-0.555
116.057,-0.266
116.067,-0.592
116.077,-1.426
116.088,-0.957
116.098,-0.354
116.109,-0.295
116.119,0.218
116.129,1.052
116.14,1.33
116.151,1.416
116.162,0.611
116.173,0.303
115.0,1.302
116.192,-0.126
116.203,0.183
116.214,0.712
116.225,0.631
116.235,-0.522
116.245,-0.97
116.255,-0.833
116.264,-0.374
116.273,1.05
116.284,1.035
116.294,0.63
116.304,-0.763
116.315,-0.788
116.324,-1.592
116.335,-0.147
116.345,1.092
116.355,1.189
116.365,0.724
116.376,-0.006
116.387,-1.247
116.398,-0.958
116.407,-0.136
116.418,0.477
116.428,0.798
116.439,0.352
116.449,0.237
116.459,-0.239
116.469,-0.459
116.479,0.222
116.488,0.757
116.499,1.06
116.509,0.45
116.519,-0.037
116.53,-1.271
116.54,-0.496
116.55,-0.449
116.561,0.383
116.571,1.012
116.58,0.665
116.59,-0.385
116.601,-1.356
116.61,-1.118
116.621,-0.431
116.63,0.871
116.641,1.491
116.652,0.582
116.662,-0.519
116.673,-1.099
116.683,-0.922
116.693,-0.723
116.704,0.813
116.715,1.093
116.724,0.95
116.734,-0.076
116.744,-1.169
116.755,-0.938
116.765,-0.558
116.776,0.656
116.785,0.754
116.795,0.133
116.805,-0.253
116.816,-0.82
116.826,-1.019
116.835,-0.196
116.845,0.998
116.855,0.886
116.866,0.646
116.876,0.066
116.886,-0.763
116.896,-1.259
116.907,-0.387
116.916,0.677
116.927,1.226
116.936,0.791
116.947,-0.08
116.956,-0.987
116.967,-1.173
116.978,-0.533
116.987,0.506
116.997,0.629
117.007,0.524
117.018,0.543
117.028,-0.439
117.038,-1.563
117.048,-0.335
117.058,0.238
117.069,1.191
117.079,0.495
117.089,0.067
117.098,-0.526
117.108,-1.429
117.117,-0.827
117.127,0.037
117.137,0.891
117.148,0.958
117.159,0.22
117.169,-0.877
117.179,-0.865
117.189,-0.434
116.0,1.522
117.21,0.451
117.22,-0.225
117.23,0.267
117.241,0.037
117.252,0.022
117.262,-0.041
117.273,0.31
117.284,-0.068
117.294,-0.256
117.304,-0.398
117.315,-0.389
117.324,-0.837
117.335,-0.432
117.344,-0.85
117.355,-0.895
117.365,-0.985
117.375,-0.753
117.386,-1.146
117.397,-0.705
117.408,-0.685
117.419,-0.883
117.429,-0.944
117.439,-1.309
117.449,-1.283
117.459,-0.798
117.469,-0.716
117.478,-1.249
117.489,-1.135
117.498,-1.052
117.508,-1.356
117.518,-0.91
117.528,-1.093
117.537,-0.691
117.548,-0.748
117.558,-0.681
117.567,-1.166
117.578,-0.482
117.588,-0.59
117.598,-0.771
117.609,-1.033
117.619,-0.501
117.629,-0.49
117.639,-0.955
117.649,-0.796
117.66,-0.417
117.67,-0.382
117.679,-0.16
117.689,-0.371
117.699,-0.655
117.71,-0.595
117.721,0.354
117.732,0.583
117.742,-0.251
117.752,0.079
117.762,0.284
117.771,0.114
117.782,0.089
117.792,0.739
117.801,0.326
117.811,0.556
117.821,0.112
117.831,1.124
117.84,0.67
117.851,0.288
117.861,0.51
117.871,0.93
117.881,0.316
117.891,0.965
117.902,0.903
117.913,0.77
117.922,0.342
117.933,1.094
117.943,1.323
117.955,1.802
117.964,0.833
117.974,0.741
117.983,1.132
117.993,0.803
118.004,0.794
118.013,0.808
118.024,1.173
118.034,0.669
118.044,0.481
118.056,1.122
118.066,0.974
118.077,0.841
118.087,0.752
118.097,1.031
118.106,0.884
118.117,0.603
118.128,1.004
118.139,1.07
118.149,0.911
118.159,0.41
118.17,0.521
118.18,0.207
118.191,0.449
118.2,0.72
118.211,-0.058
117.0,1.182
118.23,0.573
118.24,1.341
118.251,1.016
118.261,0.796
118.271,0.258
118.28,-0.287
118.291,-1.182
118.3,-1.084
118.311,-0.074
118.322,1.337
118.331,1.099
118.341,1.121
118.352,0.054
118.363,-0.63
118.374,-0.766
118.384,-0.577
118.394,-0.331
118.405,0.831
118.414,0.757
118.423,1.03
118.432,-0.238
118.443,-0.248
118.452,-0.19
118.462,-0.734
118.472,-0.414
118.481,-0.077
118.49,0.466
118.5,0.523
118.509,0.69
118.52,-0.169
118.53,-0.47
118.539,-1.135
118.549,-1.374
118.56,-0.116
118.569,0.505
118.58,0.848
118.59,0.948
118.6,-0.023
118.61,-0.197
118.619,-1.379
118.629,-0.442
118.639,-0.572
118.65,0.69
118.661,1.067
118.671,0.59
118.682,0.162
118.692,-0.674
118.703,-1.144
118.713,-0.781
118.723,-0.892
118.733,0.501
118.743,0.824
118.752,0.647
118.763,0.243
118.772,-0.144
118.782,-0.804
118.792,-0.714
118.802,-0.604
118.812,0.222
118.822,0.684
118.833,1.18
118.842,1.131
118.853,0.303
118.863,-0.33
118.874,-1.27
118.884,-0.578
118.894,-0.436
118.904,0.146
118.913,1.138
118.923,0.872
118.933,0.463
118.943,0.654
118.954,-0.851
118.964,-0.85
118.974,-0.545
118.984,0.678
118.994,1.174
119.004,1.283
119.013,0.94
119.022,0.233
119.033,-0.674
119.043,-0.498
119.052,-0.15
119.063,-0.282
119.073,0.554
119.082,1.298
119.093,0.421
119.104,0.201
119.114,-0.966
119.123,-0.573
119.134,-0.497
119.144,-0.374
119.155,1.131
119.165,0.901
119.175,0.547
119.186,-0.15
119.196,-0.04
119.206,-0.686
119.217,-0.62
118.0,0.918
119.237,0.635
119.247,1.104
119.256,-1.094
119.266,0.499
119.277,0.059
119.287,-0.581
119.298,1.282
119.309,-1.039
119.319,0.394
119.328,0.383
119.337,-1.122
119.347,0.835
119.357,0.085
119.367,-0.633
119.378,0.884
119.388,-0.25
119.399,0.035
119.408,1.234
119.418,-1.1
119.428,0.386
119.438,0.652
119.447,-1.233
119.457,0.572
119.468,0.221
119.478,0.125
119.488,0.666
119.499,-1.172
119.509,0.485
119.519,0.223
119.529,-1.266
119.539,0.878
119.55,-0.673
119.561,-0.509
119.57,1.038
119.579,-0.519
119.59,0.669
119.6,0.683
119.611,-0.762
119.62,1.71
119.632,-0.591
119.642,0.245
119.651,1.041
119.662,-1.609
119.673,0.833
119.682,0.647
119.692,-0.93
119.702,0.728
119.712,-0.344
119.723,-0.224
119.732,1.056
119.743,-1.018
119.753,0.734
119.763,-0.082
119.773,-1.355
119.784,0.977
119.794,-0.877
119.803,-0.23
119.813,1.435
119.823,-1.041
119.834,0.31
119.843,-0.122
119.854,-0.862
119.864,0.981
119.874,-0.809
119.884,-0.039
119.894,0.966
119.905,-1.231
119.915,0.882
119.924,0.53
119.935,-1.192
119.945,1.066
119.954,-0.38
119.964,-0.52
119.974,0.883
119.983,-1.108
119.994,-0.107
120.004,0.556
120.014,-0.852
120.025,0.281
120.035,0.145
120.044,-0.142
120.054,1.053
120.065,-1.341
120.076,-0.023
120.086,0.47
120.097,-0.809
120.108,1.107
120.118,-0.36
120.128,0.157
120.137,0.376
120.146,-1.482
120.157,0.631
120.167,0.373
120.178,-0.923
120.188,0.978
120.197,0.473
120.206,-0.518
120.216,0.888
120.227,-0.59
119.0,0.92
120.248,0.194
120.257,-0.068
120.268,-0.688
120.277,0.26
120.287,-0.489
120.298,-0.46
120.308,-0.427
120.319,-0.526
120.328,-0.165
120.339,-0.549
120.349,0.011
120.358,-0.477
120.368,-0.719
120.378,-1.037
120.388,-0.516
120.399,-0.099
120.408,-0.899
120.418,-1.012
120.428,-1.288
120.438,-0.925
120.448,-0.832
120.459,-1.097
120.469,-1.491
120.479,-0.858
120.49,-0.733
120.5,-1.043
120.51,-1.334
120.519,-0.866
120.529,-0.887
120.54,-1.396
120.549,-1.096
120.559,-0.931
120.569,-1.624
120.579,-1.207
120.589,-0.353
120.6,-1.455
120.61,-0.845
120.619,-1.091
120.63,-0.697
120.641,-0.542
120.651,-0.778
120.662,-0.69
120.671,-0.653
120.682,-0.609
120.692,-0.287
120.702,-0.092
120.712,-0.079
120.722,-0.529
120.732,0.341
120.742,-0.107
120.752,0.168
120.762,-0.131
120.771,0.008
120.782,0.427
120.791,0.84
120.802,0.077
120.812,0.363
120.823,0.632
120.833,0.674
120.843,0.04
120.853,0.284
120.863,0.529
120.874,0.644
120.884,1.057
120.894,0.978
120.905,1.02
120.915,0.751
120.925,0.707
120.934,0.795
120.945,0.545
120.955,1.004
120.966,1.089
120.975,0.769
120.984,0.692
120.995,0.405
121.005,0.818
121.016,0.838
121.025,1.051
121.036,1.182
121.046,1.456
121.056,0.527
121.067,1.189
121.076,1.313
121.086,0.757
121.097,0.475
121.107,-0.276
121.117,0.287
121.128,0.985
121.138,1.225
121.149,0.256
121.159,0.41
121.17,0.718
121.18,0.571
121.189,0.253
121.2,0.105
121.211,0.426
121.221,0.222
121.23,0.129
121.24,-0.168
120.0,1.213
121.26,-0.695
121.269,-0.013
121.279,1.009
121.289,0.661
121.3,-0.419
121.311,-0.251
121.321,-0.389
121.33,-0.617
121.341,0.526
121.351,1.09
121.361,0.727
121.371,0.401
121.382,-0.506
121.392,-0.779
121.402,-0.883
121.413,0.096
121.423,0.657
121.432,1.093
121.443,0.184
121.454,-0.52
121.463,-0.69
121.474,-0.709
121.484,-0.13
121.494,1.043
121.505,0.958
121.516,0.382
121.525,-0.447
121.534,-1.08
121.544,-0.673
121.554,0.446
121.565,0.114
121.576,0.745
121.586,0.203
121.597,-0.526
121.608,-0.533
121.618,-0.391
121.628,0.398
121.638,0.753
121.648,0.595
121.659,0.247
121.67,-0.795
121.679,-0.698
121.689,-1.096
121.7,0.532
121.71,1.2
121.72,0.299
121.73,0.433
121.74,-0.805
121.75,-0.387
121.761,-0.977
121.772,0.535
121.783,1.006
121.794,0.517
121.805,-0.132
121.815,-1.141
121.824,-0.634
121.835,-0.163
121.846,0.421
121.856,0.765
121.867,0.123
121.877,-0.173
121.887,-0.795
121.897,-0.978
121.907,-0.018
121.916,0.706
121.927,1.308
121.937,0.904
121.946,-0.272
121.957,-0.709
121.966,-0.849
121.977,-1.022
121.987,0.333
121.996,1.055
122.006,0.747
122.017,-0.019
122.028,-1.156
122.037,-1.118
122.047,-0.098
122.056,0.289
122.066,1.06
122.075,0.673
122.084,0.271
122.093,-0.243
122.103,-0.995
122.114,-0.95
122.124,0.239
122.133,0.817
122.143,0.953
122.154,0.736
122.163,0.207
122.174,-0.934
122.185,-0.615
122.195,0.481
122.205,0.738
122.215,1.214
122.225,0.438
122.235,-0.718
122.244,-0.994
122.253,-0.67
121.0,0.782
122.274,0.644
122.284,0.364
122.293,0.812
122.303,0.607
122.313,-0.138
122.324,0.121
122.333,-0.354
122.343,-0.827
122.354,-0.696
122.364,-0.983
122.374,-1.163
122.384,-1.087
122.393,-0.963
122.403,-0.35
122.412,-0.803
122.421,-0.102
122.432,-0.33
122.442,0.749
122.451,0.363
122.462,0.322
122.472,0.42
122.483,1.033
122.493,1.5
122.502,1.246
122.513,0.564
122.522,1.057
122.533,0.659
122.543,0.745
122.552,0.309
122.563,-0.167
122.573,-0.133
122.583,-0.633
122.593,-0.459
122.603,-1.097
122.614,-0.66
122.625,-1.229
122.635,-0.91
122.644,-0.683
122.654,-0.923
122.664,-0.142
122.674,-0.25
122.684,-0.234
122.694,0.533
122.703,0.514
122.713,0.14
122.723,0.758
122.732,0.808
122.742,0.542
122.752,1.198
122.762,1.193
122.773,0.663
122.782,0.343
122.793,-0.115
122.803,0.434
122.813,-0.419
122.823,-0.381
122.834,0.139
122.844,-1.053
122.854,-1.301
122.864,-0.867
122.874,-0.585
122.885,-1.28
122.895,-1.202
122.905,-0.806
122.915,-0.684
122.924,-0.478
122.935,-0.264
122.944,0.383
122.955,0.66
122.966,0.146
122.977,-0.045
122.986,0.951
122.997,1.166
123.008,0.746
123.019,0.807
123.029,0.383
123.039,0.285
123.048,-0.324
123.058,0.218
123.069,0.286
123.079,-0.121
123.09,-0.398
123.099,-0.947
123.109,-0.922
123.119,-0.876
123.129,-0.844
123.138,-0.883
123.149,-0.363
123.158,-0.539
123.168,-0.286
123.177,-0.368
123.187,-0.177
123.197,0.214
123.207,0.539
123.218,0.465
123.228,1.159
123.238,1.401
123.248,1.104
123.257,1.146
122.0,0.996
123.277,-0.079
123.286,-1.167
123.297,0.929
123.307,-0.64
123.317,-0.402
123.326,1.028
123.337,-0.699
123.347,1.076
123.357,0.327
123.368,-0.965
123.378,1.367
123.388,-0.447
123.399,-0.632
123.408,1.233
123.418,-1.239
123.429,0.136
123.439,0.202
123.449,-1.03
123.458,1.036
123.469,-0.751
123.479,-0.076
123.488,0.646
123.498,-1.144
123.508,0.285
123.518,0.493
123.528,-0.813
123.539,0.923
123.548,-0.586
123.558,-1.056
123.567,1.207
123.576,-0.887
123.586,-0.409
123.598,0.614
123.607,-1.345
123.618,0.515
123.629,-0.597
123.639,-1.096
123.649,1.552
123.659,-0.35
123.67,0.191
123.68,0.465
123.689,-0.937
123.698,0.073
123.708,0.762
123.718,-0.906
123.728,0.776
123.738,-0.401
123.749,-0.061
123.758,1.204
123.769,-0.999
123.779,0.895
123.79,0.034
123.8,-0.895
123.809,0.719
123.819,-0.384
123.829,-0.34
123.839,1.212
123.849,-0.945
123.859,-0.208
123.869,1.084
123.878,-1.053
123.887,0.939
123.897,0.166
123.908,-1.07
123.919,1.178
123.929,-0.551
123.94,0.003
123.95,0.379
123.961,-0.437
123.97,0.667
123.979,0.171
123.99,-0.757
124.001,0.451
124.011,-0.375
124.021,0.061
124.031,1.059
124.041,-0.969
124.051,0.863
124.061,-0.02
124.071,-0.558
124.082,0.957
124.092,-1.124
124.102,-0.564
124.111,0.789
124.121,-1.273
124.131,0.522
124.141,0.037
124.152,-0.273
124.162,1.0
124.173,-1.124
124.182,0.085
124.192,0.671
124.202,-0.986
124.212,0.722
124.223,-0.453
124.233,-0.722
124.244,1.202
124.254,-0.863
124.265,-0.037
123.0,1.365
124.285,-1.086
124.294,-0.319
124.304,-0.119
124.313,0.669
124.323,0.953
124.333,0.453
124.344,1.03
124.354,0.543
124.363,-0.01
124.373,-0.986
124.383,-0.776
124.393,-1.711
124.404,-0.539
124.413,0.052
124.424,0.727
124.434,0.851
124.444,1.063
124.455,1.155
124.465,0.415
124.476,-0.196
124.485,-0.496
124.495,-0.879
124.506,-1.054
124.515,-0.998
124.525,-0.168
124.534,0.444
124.544,0.438
124.554,1.011
124.564,1.03
124.574,0.512
124.584,-0.093
124.594,-0.269
124.604,-1.558
124.615,-1.33
124.625,-0.816
124.635,-0.498
124.646,0.697
124.657,0.605
124.667,1.199
124.678,0.78
124.689,0.465
124.699,0.187
124.71,-0.888
124.72,-1.118
124.731,-0.624
124.741,-0.53
124.751,-0.05
124.762,0.375
124.773,0.951
124.783,0.626
124.794,0.476
124.804,0.422
124.814,0.328
124.823,-0.419
124.833,-0.439
124.843,-1.1
124.852,-0.463
124.861,-0.188
124.871,0.428
124.88,0.981
124.891,1.285
124.901,-0.093
124.912,0.002
124.922,-0.626
124.932,-1.198
124.943,-0.679
124.953,-0.029
124.964,-0.349
124.973,0.031
124.983,0.645
124.994,1.047
125.004,0.949
125.014,1.161
125.024,0.417
125.035,-0.705
125.044,-0.763
125.055,-1.196
125.065,-1.106
125.075,-0.707
125.084,0.161
125.095,0.805
125.104,1.533
125.115,0.488
125.125,0.484
125.136,0.186
125.145,-0.188
125.155,-0.935
125.166,-0.991
125.175,-0.835
125.185,-0.565
125.195,0.04
125.205,0.517
125.215,0.835
125.225,1.56
125.235,0.652
125.245,0.225
125.254,-0.609
125.263,-0.869
125.273,-1.614
124.0,0.94
125.294,0.908
125.305,0.133
125.315,-0.385
125.324,-1.109
125.334,-0.758
125.345,0.871
125.355,1.116
125.365,0.944
125.374,-0.068
125.385,-0.962
125.396,-0.23
125.407,0.272
125.416,0.437
125.426,1.039
125.435,0.507
125.446,0.367
125.457,-0.503
125.467,-0.599
125.478,0.309
125.487,0.217
125.497,1.019
125.507,0.756
125.516,0.521
125.526,-0.991
125.536,-1.133
125.546,-0.704
125.556,0.224
125.565,1.1
125.575,0.617
125.585,0.117
125.595,-0.095
125.604,-1.194
125.615,-0.331
125.626,-0.221
125.636,0.825
125.647,1.199
125.657,0.261
125.667,-0.621
125.678,-0.642
125.689,-0.527
125.699,-0.07
125.708,0.732
125.718,0.854
125.728,-0.186
125.738,-0.283
125.749,-1.141
125.758,-0.839
125.769,0.169
125.78,0.815
125.79,1.116
125.8,0.091
125.81,-0.181
125.82,-1.305
125.829,-0.528
125.84,0.163
125.85,0.382
125.861,1.457
125.87,0.661
125.879,-0.953
125.889,-1.102
125.898,-0.937
125.908,-0.189
125.919,0.341
125.929,1.371
125.94,0.148
125.951,-0.641
125.961,-1.042
125.971,-0.361
125.982,-0.35
125.991,1.176
126.001,1.031
126.011,0.391
126.02,-0.015
126.03,-0.712
126.04,-1.239
126.05,-0.253
126.06,0.462
126.07,1.234
126.081,0.743
126.09,0.25
126.1,-1.163
126.109,-0.502
126.12,-1.092
126.129,0.571
126.14,0.547
126.151,0.45
126.16,-0.222
126.17,-1.016
126.181,-0.98
126.192,-0.363
126.201,0.427
126.211,1.403
126.221,0.46
126.232,-0.265
126.243,-0.955
126.252,-0.884
126.261,-0.773
126.271,0.078
126.282,1.074
125.0,0.437
126.303,-0.173
126.313,0.722
126.323,0.963
126.332,0.771
126.343,1.142
126.354,0.869
126.364,0.592
126.374,0.138
126.384,-0.63
126.395,-1.156
126.406,-1.054
126.416,-1.036
126.425,-0.684
126.435,-0.353
126.446,-0.367
126.456,-0.098
126.466,0.708
126.477,0.832
126.487,0.631
126.497,0.959
126.507,0.701
126.516,0.694
126.526,0.834
126.536,0.538
126.547,-0.089
126.557,0.107
126.567,-0.777
126.577,-0.568
126.587,-1.06
126.597,-0.835
126.607,-0.416
126.618,-0.23
126.627,0.256
126.638,0.27
126.647,0.559
126.658,0.955
126.667,1.015
126.677,0.318
126.688,0.62
126.697,0.855
126.706,0.072
126.717,-0.137
126.727,-0.938
126.737,-0.729
126.746,-0.589
126.757,-1.341
126.767,-0.902
126.778,0.016
126.788,0.144
126.798,0.471
126.808,0.698
126.819,0.448
126.829,0.83
126.839,1.153
126.85,1.197
126.861,0.429
126.871,0.368
126.881,-0.551
126.891,-0.737
126.902,-0.711
126.911,-1.147
126.922,-1.486
126.933,-0.873
126.943,-0.759
126.954,0.385
126.963,0.089
126.973,-0.22
126.983,0.875
126.993,0.984
127.002,0.919
127.012,0.675
127.022,0.755
127.033,0.275
127.043,0.049
127.053,-0.449
127.064,-0.586
127.074,-1.021
127.083,-1.268
127.094,-0.822
127.104,-0.557
127.115,-0.225
127.126,-0.165
127.135,0.617
127.146,0.334
127.157,0.668
127.167,0.704
127.176,0.483
127.185,0.64
127.196,0.147
127.205,0.155
127.214,-0.346
127.225,-0.747
127.234,-0.727
127.245,-0.859
127.256,-0.542
127.266,-1.031
127.276,-0.225
127.287,-0.229
127.298,0.54
126.0,1.032
127.318,0.324
127.328,1.357
127.338,0.753
127.349,0.407
127.36,-0.901
127.371,-1.073
127.382,-0.805
127.393,0.708
127.404,1.356
127.413,0.357
127.423,-1.027
127.433,-1.162
127.444,-0.494
127.453,-0.188
127.464,0.527
127.474,0.531
127.485,-0.703
127.494,-0.745
127.504,-1.029
127.515,-0.257
127.524,0.645
127.535,0.646
127.545,0.536
127.555,-0.585
127.566,-1.073
127.577,-0.335
127.587,-0.013
127.598,1.152
127.607,0.892
127.618,-0.305
127.627,-0.89
127.638,-1.501
127.648,0.109
127.658,1.262
127.669,0.949
127.679,0.619
127.689,-0.594
127.699,-1.232
127.709,-0.921
127.72,0.134
127.731,0.8
127.741,0.677
127.752,-0.229
127.761,-0.51
127.771,-0.549
127.782,-0.433
127.792,0.963
127.802,1.462
127.813,0.334
127.824,-0.867
127.833,-1.244
127.843,-0.459
127.853,0.258
127.862,0.779
127.873,0.552
127.884,0.022
127.893,-1.037
127.903,-0.844
127.913,-0.206
127.923,-0.011
127.932,1.048
127.943,0.716
127.953,0.053
127.964,-0.861
127.975,-0.661
127.984,0.249
127.995,1.135
128.004,0.588
128.015,0.594
128.024,-0.205
128.034,-1.319
128.044,-0.26
128.054,0.231
128.065,1.02
128.075,0.47
128.085,-0.365
128.096,-0.815
128.107,-1.136
128.117,0.077
128.128,0.515
128.138,0.287
128.149,0.102
128.158,-0.528
128.168,-1.528
128.179,-0.346
128.189,-0.123
128.198,1.426
128.209,0.803
128.22,-0.268
128.231,-0.914
128.242,-0.727
128.251,-0.083
128.261,1.113
128.272,1.093
128.281,0.728
128.291,-0.713
128.302,-1.398
128.313,-0.473
128.323,0.476
127.0,0.993
128.344,0.869
128.354,-0.462
128.365,-1.27
128.375,0.02
128.385,0.823
128.396,0.692
128.405,-0.664
128.416,-1.337
128.426,-0.101
128.435,0.279
128.444,0.924
128.454,1.145
128.465,-0.429
128.475,-1.046
128.484,-0.353
128.495,0.647
128.505,0.913
128.515,-0.336
128.524,-1.438
128.535,-0.487
128.546,0.484
128.556,0.837
128.566,0.05
128.576,-0.648
128.585,-0.106
128.596,-0.76
128.607,0.84
128.617,1.0
128.627,-0.209
128.637,-0.701
128.647,-1.052
128.658,0.378
128.669,1.397
128.678,0.178
128.688,-0.721
128.698,-1.2
128.708,0.487
128.718,1.057
128.728,0.766
128.739,-0.083
128.748,-1.235
128.758,-0.88
128.769,0.482
128.778,0.408
128.788,0.851
128.798,-0.991
128.808,-0.76
128.817,-0.01
128.827,0.981
128.838,0.725
128.848,0.084
128.858,-1.199
128.868,-0.515
128.879,0.743
128.89,1.103
128.9,0.634
128.909,-0.565
128.92,-0.118
128.93,0.043
128.94,0.736
128.949,1.081
128.96,-0.289
128.971,-1.135
128.98,-0.414
128.991,0.587
129.0,0.995
129.011,0.453
129.02,-0.307
129.03,-0.913
129.039,-0.428
129.05,1.039
129.06,0.876
129.069,0.117
129.079,-1.378
129.09,-0.491
129.1,0.164
129.11,1.159
129.121,0.739
129.131,-0.789
129.141,-0.631
129.152,0.18
129.162,0.743
129.172,0.234
129.182,-0.56
129.192,-0.667
129.202,-0.744
129.212,0.53
129.222,0.92
129.231,0.161
129.241,-0.411
129.251,-0.749
129.262,-0.348
129.272,0.39
129.282,0.593
129.292,0.593
129.303,-1.318
129.314,-0.593
129.324,0.171
129.333,1.175
128.0,1.372
129.353,-0.824
129.363,-0.141
129.373,0.367
129.384,0.846
129.394,0.2
129.404,0.22
129.414,-0.756
129.425,-1.12
129.434,-0.172
129.445,-0.026
129.454,0.966
129.465,1.766
129.474,0.856
129.485,-0.189
129.494,-0.56
129.505,-0.443
129.514,-0.359
129.524,0.457
129.533,0.948
129.544,1.095
129.554,0.387
129.563,-0.079
129.573,-0.691
129.582,-0.785
129.593,-0.323
129.604,-0.002
129.614,1.178
129.625,0.964
129.635,-0.171
129.647,-0.735
129.657,-0.757
129.667,-0.659
129.677,0.591
129.687,0.473
129.697,0.673
129.707,-0.215
129.717,-0.489
129.727,-1.146
129.738,-0.728
129.747,-0.619
129.758,0.727
129.767,1.061
129.777,0.635
129.787,0.535
129.797,-0.324
129.808,-1.301
129.818,-0.706
129.827,0.517
129.837,0.802
129.847,0.864
129.857,0.286
129.867,-0.518
129.877,-0.758
129.887,-0.976
129.896,-0.992
129.907,0.465
129.918,0.874
129.928,0.762
129.938,0.35
129.949,-0.09
129.959,-1.364
129.97,-0.528
129.981,-0.254
129.992,0.527
130.001,0.67
130.011,0.571
130.021,-0.3
130.032,-0.763
130.042,-0.711
130.052,-1.055
130.062,-0.427
130.071,1.167
130.081,0.916
130.091,0.419
130.102,-0.531
130.112,-1.795
130.122,-0.911
130.132,-0.453
130.143,0.395
130.153,1.176
130.162,1.344
130.171,0.214
130.182,-0.695
130.192,-1.042
130.201,-0.547
130.211,-0.443
130.222,1.316
130.233,0.871
130.244,0.383
130.253,0.057
130.263,-0.745
130.272,-1.157
130.281,-0.384
130.292,0.17
130.302,1.314
130.313,0.594
130.323,-0.365
130.334,-0.316
130.345,-0.906
129.0,1.267
130.363,-0.032
130.374,-0.843
130.384,-0.521
130.394,-1.079
130.404,-0.588
130.415,-0.539
130.425,-1.449
130.436,-0.548
130.446,-0.566
130.456,-1.106
130.466,-0.798
130.477,-0.799
130.486,-1.419
130.496,-0.736
130.506,-1.126
130.516,-1.376
130.527,-1.212
130.538,-1.592
130.548,-1.226
130.558,-0.485
130.569,-0.462
130.578,-0.581
130.587,-1.109
130.596,-0.881
130.607,-1.18
130.616,-0.345
130.627,-0.595
130.638,-0.647
130.648,-1.003
130.658,-0.545
130.669,-0.2
130.679,-1.046
130.69,-0.446
130.7,-0.53
130.71,-0.804
130.721,-0.774
130.731,-0.595
130.741,-0.111
130.752,0.37
130.762,-0.095
130.772,0.096
130.783,0.081
130.793,0.643
130.803,0.542
130.812,0.493
130.823,0.392
130.833,0.382
130.844,0.769
130.853,0.989
130.864,0.533
130.874,0.908
130.884,0.929
130.893,0.746
130.903,0.976
130.912,0.731
130.923,1.094
130.933,0.83
130.942,0.868
130.952,1.209
130.962,1.018
130.971,1.468
130.982,0.956
130.992,1.383
131.003,1.028
131.013,1.264
131.022,0.949
131.032,0.876
131.042,1.116
131.052,1.284
131.063,1.224
131.073,1.347
131.084,1.043
131.094,1.178
131.104,0.783
131.113,0.603
131.124,0.445
131.134,0.488
131.144,1.319
131.155,0.621
131.164,0.672
131.175,0.498
131.184,0.874
131.194,0.819
131.205,-0.187
131.216,0.169
131.227,0.2
131.237,-0.088
131.247,-0.017
131.258,-0.237
131.267,-0.388
131.278,0.247
131.288,-0.318
131.297,-0.693
131.308,-0.25
131.318,0.48
131.329,-0.528
131.339,-0.267
131.35,-0.185
131.359,-0.027
130.0,0.627
131.379,-1.428
131.389,0.071
131.4,1.154
131.41,0.692
131.419,-0.412
131.43,-0.793
131.441,0.316
131.452,0.788
131.463,0.464
131.473,-0.977
131.484,-0.167
131.493,0.549
131.504,1.424
131.514,0.216
131.525,-1.472
131.536,-0.286
131.546,0.398
131.556,0.633
131.566,-0.756
131.575,-1.131
131.585,-0.035
131.594,0.085
131.605,0.848
131.616,-0.194
131.625,-0.662
131.635,-0.734
131.645,0.387
131.656,0.115
131.666,-0.28
131.676,-0.873
131.685,-0.635
131.694,0.523
131.704,0.77
131.714,-0.324
131.724,-0.378
131.734,-0.849
131.744,0.691
131.754,0.98
131.765,-0.329
131.775,-0.805
131.784,-0.378
131.795,0.594
131.805,0.959
131.816,-0.437
131.826,-0.496
