price,bedrooms,sqft,grade
250000.0,3,1780,8
950000.0,4,3800,10
725000.0,3,2980,10
505000.0,4,2780,8
90000.0,1,560,4
400000.0,4,2060,7
407000.0,3,1140,8
651000.0,3,1890,7
485000.0,3,2090,7
460000.0,4,3460,8
369000.0,2,1320,7
355000.0,2,1240,6
155000.0,2,810,7
1000000.0,3,1880,8
419625.0,4,2680,9
435000.0,3,2040,7
379000.0,4,2180,7
293000.0,4,1870,7
592100.0,4,2310,8
362000.0,3,1120,7
227000.0,3,1340,7
335500.0,3,1260,7
213000.0,3,1200,7
338000.0,5,2400,7
163500.0,3,940,7
199988.0,2,860,7
1190000.0,3,2390,10
320000.0,4,3130,7
450000.0,6,3550,8
249900.0,2,1470,6
223000.0,2,910,6
631000.0,4,2630,7
350000.0,4,1780,7
279000.0,3,1430,7
310000.0,5,2730,7
185000.0,2,900,6
445000.0,3,1740,8
365000.0,4,2905,9
333500.0,3,2230,7
385000.0,3,1680,8
345000.0,3,1240,7
1260000.0,3,3230,10
440000.0,4,2560,7
444500.0,3,2600,7
340000.0,4,1200,6
680000.0,4,1660,7
420000.0,3,1140,7
438500.0,3,3050,9
109500.0,2,800,6
461000.0,4,1700,7
968000.0,4,2630,9
355000.0,3,1960,7
249000.0,3,1180,7
256500.0,5,1960,7
1810000.0,5,4250,11
269000.0,3,1950,8
1350000.0,4,3600,9
885000.0,3,2060,9
455000.0,3,1640,7
980000.0,4,2730,8
412500.0,3,1530,6
740000.0,4,3060,9
1300000.0,4,2860,10
326000.0,2,1030,8
568500.0,4,2460,8
620000.0,4,2500,9
283000.0,3,1830,7
875000.0,6,2820,8
1310000.0,4,3750,8
289950.0,3,2070,7
252500.0,3,1780,7
376000.0,4,2200,8
635700.0,4,3240,9
710000.0,4,2880,10
440000.0,3,1570,7
439000.0,3,3180,8
455000.0,2,1310,6
225000.0,2,910,7
250000.0,3,1460,7
585000.0,4,3410,9
685000.0,3,2720,7
420000.0,5,2280,8
245000.0,2,670,6
275000.0,4,1480,7
270000.0,3,2330,7
767250.0,4,2170,8
229000.0,3,1760,7
400000.0,3,1240,8
2200000.0,5,5210,10
665000.0,5,2800,8
500000.0,4,2060,7
355500.0,5,2360,7
369000.0,4,2370,9
338500.0,2,720,5
256000.0,3,950,7
470000.0,3,1980,8
675000.0,3,2540,9
369950.0,4,2760,8
615000.0,5,2950,9
1200000.0,5,3640,10
950000.0,3,2150,8
799500.0,4,2760,8
187000.0,2,840,6
598000.0,5,2890,9
429950.0,3,2060,8
347950.0,5,1700,7
851000.0,3,3560,10
205000.0,3,1210,6
225000.0,3,1590,7
705000.0,4,2620,8
535000.0,5,3190,8
222500.0,3,1450,7
313500.0,2,1270,8
632000.0,3,2730,9
467000.0,3,1840,7
339000.0,3,1970,8
712000.0,3,3200,9
335000.0,3,1060,7
470000.0,3,1740,8
367000.0,3,810,7
440500.0,3,2460,7
305000.0,4,2100,7
635000.0,3,1530,7
1020000.0,3,1670,8
342000.0,2,1175,8
283000.0,3,2130,8
430000.0,4,2470,8
245000.0,4,1700,7
355500.0,3,2600,8
395000.0,3,1460,7
324900.0,4,2010,8
660000.0,3,1320,7
570000.0,3,3150,10
552321.0,3,1960,8
1100000.0,2,2050,8
237000.0,3,1800,7
402000.0,2,1210,7
470000.0,3,1830,8
395900.0,3,1880,7
442000.0,2,860,7
795000.0,4,2890,10
190500.0,3,1390,7
808000.0,4,3340,9
500000.0,4,2040,8
775000.0,4,3010,11
300000.0,5,2110,7
496000.0,5,2110,7
448000.0,4,2510,9
645000.0,2,2770,8
464600.0,3,1120,7
590000.0,3,1530,8
399000.0,3,1800,7
305000.0,2,1030,7
478000.0,3,1210,7
598800.0,1,1090,6
430000.0,4,1790,7
433000.0,4,1550,7
420000.0,4,2400,8
585000.0,4,2470,8
255000.0,3,1170,7
305000.0,3,1120,6
396000.0,4,1040,6
347500.0,4,2460,9
900000.0,4,3690,11
425000.0,3,1960,7
429000.0,3,1920,8
540000.0,3,1670,8
324950.0,3,1340,7
1050000.0,3,2610,7
221000.0,4,1540,7
405000.0,3,1640,8
1150000.0,3,2100,8
588000.0,4,1930,8
234950.0,3,1430,7
580000.0,4,2430,7
637000.0,5,2460,9
704000.0,4,2490,8
210000.0,2,880,6
772000.0,4,2110,8
763000.0,4,1850,8
213500.0,2,2060,7
255000.0,2,1360,6
423500.0,3,2000,8
520000.0,3,1810,8
550000.0,3,2230,8
795000.0,3,1820,9
495000.0,4,2740,8
455000.0,4,2710,9
85000.0,2,910,5
239000.0,4,1980,6
184900.0,3,1040,6
386000.0,4,2810,8
415000.0,4,2000,8
387000.0,3,1530,7
2140000.0,6,5110,11
685000.0,4,3133,9
340000.0,4,2020,7
422000.0,2,750,6
442000.0,3,1980,8
280000.0,3,1200,6
1150000.0,5,3580,9
279000.0,3,2010,7
569000.0,4,1730,7
1360000.0,5,5960,10
209950.0,2,860,7
468000.0,3,1370,7
237100.0,3,1360,7
336000.0,4,2530,8
500000.0,4,1680,7
290000.0,3,1580,7
1190000.0,7,3890,9
365000.0,5,1600,7
146300.0,3,1200,6
554000.0,3,1760,8
424000.0,3,1670,7
1350000.0,4,4640,10
508500.0,4,1800,7
244500.0,3,1210,7
206000.0,2,1280,7
643500.0,3,1650,8
372500.0,4,1590,7
630000.0,5,1900,8
418000.0,2,1500,8
425000.0,4,2689,9
800000.0,4,3250,9
208000.0,2,960,7
476000.0,3,1650,7
277500.0,3,1690,8
478000.0,3,2790,8
890000.0,4,2310,8
450000.0,3,1790,8
205000.0,3,1230,6
665000.0,3,1620,8
518000.0,4,2440,8
465000.0,4,2100,8
330000.0,3,3040,7
449400.0,4,2490,7
829000.0,3,2690,9
450000.0,4,2190,8
310000.0,3,1490,7
615000.0,3,2530,9
605000.0,3,2060,8
437500.0,3,1970,9
545000.0,3,1400,7
770000.0,3,3680,10
600000.0,5,3000,8
560000.0,3,1440,7
1920000.0,5,7730,12
457000.0,3,1170,7
585000.0,2,1770,6
560000.0,3,1860,8
345000.0,2,770,5
550000.0,4,3820,8
589950.0,4,3190,10
327000.0,3,1320,7
800000.0,2,1730,7
150000.0,3,1010,6
425000.0,2,1140,8
350000.0,3,860,7
273000.0,3,1540,6
750000.0,4,2160,8
240000.0,3,1450,7
400000.0,3,1830,8
230000.0,3,1630,7
372000.0,4,2500,8
459500.0,3,1470,7
582000.0,3,2380,8
465000.0,4,2170,7
386000.0,3,2120,9
546000.0,3,1530,8
278000.0,3,2710,7
540000.0,3,2860,8
529000.0,4,2800,7
554000.0,4,1120,7
210000.0,3,1730,7
225000.0,2,1010,6
561600.0,4,2350,9
300000.0,6,2860,7
1650000.0,4,4285,10
1020000.0,4,4060,10
150000.0,3,1310,7
400950.0,2,2320,7
620000.0,4,2210,9
449000.0,4,2090,8
630000.0,4,2240,7
336000.0,2,1180,6
299950.0,4,1560,7
352500.0,4,1970,8
150000.0,2,840,6
175000.0,2,840,6
305000.0,3,1830,8
2570000.0,4,4475,12
607500.0,3,1800,7
505000.0,2,1250,7
280500.0,3,2440,7
610000.0,3,2910,10
381000.0,5,3060,8
482000.0,5,2230,8
379950.0,3,1270,7
2500000.0,4,4300,11
425000.0,3,1580,7
580000.0,4,2570,8
605000.0,2,860,7
194000.0,1,820,8
546200.0,4,2090,8
1400000.0,4,3560,10
315000.0,3,1860,7
465000.0,3,900,6
330000.0,2,1160,6
795000.0,4,3100,10
265000.0,4,2300,7
1300000.0,4,3110,11
126500.0,3,1130,6
760000.0,4,2920,9
540000.0,2,1230,9
446000.0,5,2190,7
170000.0,1,850,6
379000.0,3,1500,7
1400000.0,9,4620,11
800000.0,4,3150,9
260000.0,3,1300,7
820000.0,5,3160,7
449950.0,3,2070,7
392000.0,3,1790,7
465000.0,3,1650,8
449950.0,4,2070,7
520000.0,3,1580,7
546800.0,4,2170,8
825000.0,4,2220,7
337000.0,3,1440,7
333000.0,2,720,6
380000.0,2,1120,8
280000.0,3,1970,8
202000.0,3,1420,6
585000.0,4,2250,8
435000.0,4,2630,8
1200000.0,4,4740,11
364000.0,2,1280,7
300000.0,3,1260,6
558000.0,2,1930,8
199950.0,1,1048,7
515000.0,3,1640,8
590000.0,4,2380,8
813500.0,4,2530,8
725000.0,4,2700,8
490000.0,3,2330,8
277000.0,3,2160,7
325000.0,4,1470,7
649800.0,4,2280,8
425000.0,3,1280,7
460000.0,2,850,7
750000.0,3,4610,9
469000.0,5,2690,8
566000.0,4,2440,8
407500.0,3,1930,8
353500.0,2,800,6
524000.0,3,2430,8
264950.0,4,1990,7
547500.0,3,2550,9
264500.0,3,1370,7
507500.0,3,2020,7
560000.0,3,1560,8
995000.0,5,5610,11
835000.0,6,3560,9
440000.0,3,2120,8
1020000.0,3,2920,8
300000.0,2,1340,7
125000.0,3,1230,6
986000.0,4,2840,10
315000.0,4,2080,7
320000.0,4,2070,7
972000.0,4,4010,11
760000.0,3,2190,7
265000.0,4,1730,6
355000.0,2,1250,7
300000.0,3,1300,6
474950.0,5,2080,7
470000.0,4,2180,7
437500.0,3,1630,7
520000.0,2,1840,8
237600.0,2,1370,6
162950.0,2,950,8
457000.0,3,1690,8
635000.0,3,1780,8
735000.0,4,2840,8
910000.0,2,2000,9
346500.0,3,1570,8
655000.0,4,2370,9
425000.0,3,1610,7
137000.0,3,1300,6
557500.0,3,2620,9
415000.0,4,3060,8
830000.0,5,2780,9
949000.0,4,4270,11
420000.0,3,1310,7
353000.0,2,1100,7
560000.0,3,1480,8
445700.0,3,1270,8
226000.0,4,1270,7
358000.0,3,890,7
501000.0,3,1480,7
609000.0,4,3240,9
734950.0,4,4280,10
725000.0,5,3210,8
350500.0,3,1870,7
610000.0,5,3990,8
605125.0,2,1160,7
1390000.0,4,2940,9
550000.0,3,1850,8
335000.0,2,1060,7
397000.0,3,1100,7
240000.0,3,1190,7
240000.0,3,1030,7
262500.0,2,1140,7
440000.0,3,2260,7
160000.0,3,1140,6
427000.0,4,1860,7
920000.0,4,4080,9
2300000.0,4,3280,10
480000.0,4,2870,9
615000.0,4,2300,9
736500.0,3,2230,7
542500.0,3,1920,8
191000.0,2,700,6
730000.0,4,2740,8
1230000.0,5,3440,9
129000.0,1,650,5
284000.0,3,1500,7
645000.0,3,2490,9
218000.0,3,1330,7
675000.0,4,3190,8
575000.0,3,1590,7
225000.0,2,830,6
626000.0,3,1810,8
499950.0,4,2910,9
405000.0,4,2180,7
152500.0,3,1090,6
325000.0,4,2160,8
475300.0,3,2110,7
485000.0,3,2180,7
720000.0,3,2100,7
465000.0,3,1410,7
489000.0,3,1020,7
3100000.0,5,5090,12
288000.0,3,2090,7
225000.0,3,1350,7
499000.0,3,2650,8
632000.0,5,3520,8
580000.0,3,2040,8
730000.0,4,2340,8
325000.0,4,1770,7
421000.0,3,1100,7
316000.0,3,1490,8
415000.0,2,1460,6
401000.0,3,1350,7
229950.0,3,1030,5
539950.0,3,1820,8
335000.0,3,1170,6
339000.0,3,1450,7
414950.0,4,2200,7
650000.0,4,1610,8
445000.0,3,2690,8
295000.0,3,1850,9
975000.0,4,2250,9
296500.0,3,1580,7
440000.0,4,2030,8
420000.0,5,1890,7
302000.0,3,2140,8
350000.0,4,1770,8
667000.0,3,3320,8
645000.0,3,1640,7
430000.0,4,1820,7
413000.0,4,1410,7
420000.0,3,1240,7
495000.0,3,1780,7
2190000.0,4,4240,10
965000.0,4,3570,10
500000.0,4,1900,8
636100.0,3,1010,7
720000.0,4,2870,9
298000.0,3,1620,8
409000.0,2,1480,6
370000.0,4,2650,9
230000.0,5,1410,7
290000.0,3,1360,7
420000.0,4,2930,8
917000.0,4,3500,10
957000.0,5,3160,10
482000.0,3,1710,7
488000.0,3,2180,9
760369.0,5,2870,9
170000.0,2,1500,8
625000.0,3,2120,8
357000.0,3,1590,7
583000.0,3,1830,8
173250.0,3,1210,7
414050.0,4,1590,7
400000.0,3,1050,6
537000.0,3,1550,8
465000.0,4,2070,7
425000.0,3,1740,8
445000.0,4,1700,6
179950.0,2,1200,6
275000.0,3,1710,7
190000.0,4,1840,7
385000.0,3,1900,7
303000.0,4,2300,6
165000.0,3,970,6
600000.0,2,1270,6
710000.0,3,3130,8
875000.0,5,4230,10
269950.0,3,1480,7
838000.0,4,3310,9
670500.0,4,1590,7
420000.0,4,1690,7
370000.0,3,1690,7
360000.0,3,1500,7
562500.0,4,2320,8
360500.0,3,3300,8
389999.0,3,1445,7
450000.0,4,1890,7
247500.0,4,1760,7
208000.0,3,1050,5
455000.0,3,1980,7
379400.0,4,2120,7
190000.0,3,760,6
326188.0,3,1300,7
168000.0,2,1160,7
314000.0,4,2340,8
630000.0,4,2710,9
550000.0,3,1440,7
530000.0,4,1980,8
637500.0,3,1680,7
400000.0,3,1390,8
700000.0,5,3100,8
272000.0,3,1680,7
600000.0,4,2710,8
450600.0,2,840,7
550000.0,3,2090,10
225000.0,3,1120,6
132825.0,3,1210,6
219950.0,3,1210,6
580000.0,5,1940,7
568000.0,3,1930,7
406000.0,3,1270,7
469000.0,3,1680,7
415000.0,3,2090,8
390000.0,3,1000,7
251000.0,3,1350,8
750000.0,3,3280,9
845000.0,4,2390,9
350000.0,3,1860,7
322000.0,3,1380,7
664500.0,4,3070,8
988000.0,3,2190,8
625000.0,2,1990,7
675000.0,2,930,6
503000.0,3,2070,7
431000.0,4,2170,8
250000.0,3,1910,7
268500.0,4,2100,8
1070000.0,6,3560,9
295000.0,4,2290,7
780000.0,3,2130,8
354000.0,3,2160,8
305000.0,2,860,6
733000.0,5,2880,8
640000.0,4,2100,8
840000.0,4,2360,8
1480000.0,5,3680,10
525000.0,3,1560,8
625000.0,4,1680,7
350000.0,3,1380,8
650000.0,4,2610,8
435000.0,2,870,7
660000.0,3,1210,8
350000.0,3,1150,6
435000.0,3,3110,8
375900.0,6,2550,8
272000.0,3,2430,8
233000.0,3,1460,7
500000.0,4,1330,7
540000.0,4,2040,8
712000.0,3,2375,9
425000.0,4,2480,7
242000.0,3,1580,7
515000.0,5,2740,7
415000.0,4,1920,7
375000.0,3,2200,8
182500.0,3,910,7
310000.0,3,1860,7
360000.0,3,1510,7
889000.0,4,3920,9
450500.0,2,1330,7
342000.0,4,1964,9
413000.0,3,1520,8
960000.0,5,3720,10
180000.0,2,770,7
770000.0,4,3210,10
224400.0,3,1070,7
280000.0,3,1430,7
500000.0,3,1670,8
153000.0,2,710,6
385000.0,3,1920,7
325000.0,2,750,7
315000.0,4,2210,7
294999.0,4,1660,7
175000.0,3,1910,8
299000.0,3,1910,8
146000.0,2,780,6
290000.0,3,1650,7
1780000.0,3,3230,10
367500.0,2,810,6
535000.0,4,2750,8
334999.0,3,1650,7
655000.0,3,1960,7
1300000.0,4,2790,8
480000.0,4,2230,7
465000.0,3,1280,7
297950.0,3,1240,7
590000.0,3,1860,7
805000.0,4,2410,8
204250.0,3,1960,7
500000.0,3,1710,8
490000.0,4,3480,9
2500000.0,4,3480,9
750000.0,3,2960,9
405000.0,4,2670,9
209995.0,2,700,5
680000.0,4,2830,9
355000.0,3,1120,6
280000.0,2,1310,6
385000.0,3,1710,7
505000.0,4,2200,8
429900.0,4,3310,9
560000.0,4,2280,9
231000.0,3,1640,7
135000.0,2,750,6
800000.0,4,3520,8
420000.0,3,2720,8
360000.0,3,1660,7
642000.0,4,2560,9
379950.0,3,1080,7
745000.0,3,2050,9
630000.0,4,2670,9
250000.0,3,1730,7
275000.0,3,990,7
435000.0,6,3560,7
175000.0,2,700,5
560000.0,4,1880,7
325000.0,4,1870,7
1190000.0,3,2500,9
399950.0,3,2570,9
752000.0,4,2940,9
1200000.0,4,3930,10
400000.0,4,2150,7
240000.0,3,1330,7
640000.0,5,3220,8
564450.0,3,2710,9
300000.0,3,1630,6
286000.0,3,1680,8
531800.0,3,1930,7
502000.0,4,2140,7
993500.0,4,4070,10
450000.0,3,1350,7
997950.0,4,4270,9
526000.0,3,1320,7
335000.0,3,2100,7
187250.0,2,710,6
735000.0,3,2350,7
425000.0,3,1180,7
110000.0,3,1250,6
305000.0,3,1490,7
212000.0,3,1000,6
1380000.0,5,4050,10
298950.0,5,2300,8
525000.0,3,1330,7
707000.0,4,3200,9
695000.0,3,2590,10
796500.0,3,2590,10
420000.0,4,2030,7
625000.0,5,2700,8
620000.0,3,1670,8
1450000.0,5,3090,9
549950.0,5,2650,9
275000.0,4,1440,5
705000.0,3,2820,9
197000.0,3,1690,7
265000.0,3,1420,8
297000.0,4,1790,7
207500.0,3,1320,7
410000.0,3,1509,8
268000.0,3,1610,7
330000.0,4,1550,6
417500.0,3,1160,6
760000.0,4,2500,8
499000.0,3,1540,8
620000.0,4,1910,8
315000.0,3,2340,7
624950.0,3,2060,8
525000.0,3,1960,7
300000.0,2,1150,7
299900.0,4,2330,8
299000.0,3,2210,7
1880000.0,4,3260,10
265000.0,4,1900,6
280000.0,2,1610,6
124740.0,3,1340,6
1090000.0,3,3170,9
1970000.0,8,4440,10
219000.0,4,1370,6
569950.0,5,1420,8
212500.0,2,1030,6
680000.0,3,1820,7
1460000.0,4,2650,9
300000.0,3,910,7
629950.0,3,1680,9
349900.0,2,1550,6
690000.0,4,2780,8
1450000.0,5,4070,10
1290000.0,3,3240,11
696000.0,4,3650,9
650000.0,3,2180,8
640000.0,3,2480,8
499950.0,5,3180,9
490000.0,4,3630,10
685000.0,5,3160,9
387500.0,4,1370,6
401750.0,2,1070,8
254950.0,4,2180,7
500000.0,4,2420,8
856500.0,4,3290,10
552000.0,3,1430,6
506500.0,4,1890,7
500000.0,3,1760,8
280000.0,4,2230,7
308000.0,3,1630,7
613500.0,3,2350,8
255000.0,3,1550,7
545000.0,3,3550,10
620000.0,4,2720,7
450000.0,3,1740,7
279000.0,4,1840,7
625000.0,3,2010,9
274950.0,3,1670,7
423000.0,3,1820,7
350000.0,2,720,6
305000.0,4,2370,7
368000.0,3,2120,7
232000.0,3,1290,7
250000.0,4,1800,7
220000.0,3,1230,7
435000.0,3,1380,7
350000.0,2,740,6
206325.0,5,1720,7
339000.0,5,1720,7
399000.0,4,2100,7
529000.0,2,1210,6
640000.0,4,2210,9
735000.0,4,2470,8
378000.0,5,2760,8
775000.0,3,2540,8
2250000.0,3,5150,11
1350000.0,4,3420,9
380000.0,4,2270,8
624900.0,4,2270,8
379770.0,3,1470,8
340000.0,3,1280,8
515500.0,4,2830,8
600000.0,4,1970,7
400000.0,1,1390,6
364000.0,4,1020,6
440000.0,4,2250,8
285000.0,2,800,6
669000.0,3,1560,7
475000.0,4,2100,7
747000.0,2,990,7
317000.0,3,1060,7
390000.0,2,1270,6
1070000.0,4,2740,9
1210000.0,4,2470,9
580000.0,3,1970,7
518000.0,4,2070,8
147500.0,3,1010,7
555000.0,4,2220,8
427500.0,2,1090,8
1740000.0,3,4310,10
265950.0,3,1490,7
247500.0,2,700,6
244000.0,4,1450,6
578550.0,3,2120,8
451000.0,4,1670,7
489000.0,2,1810,8
190000.0,2,710,5
475000.0,3,2540,7
485000.0,3,1420,7
530000.0,3,2440,8
379000.0,4,2570,9
1630000.0,5,3090,9
739000.0,3,2050,8
189950.0,3,920,6
637500.0,4,2320,8
2230000.0,3,3450,9
209950.0,3,1660,7
460000.0,3,1130,6
543500.0,4,2550,8
376000.0,4,2420,8
430000.0,3,1470,8
515000.0,4,2030,7
580000.0,7,2310,6
600000.0,5,3370,9
476800.0,3,1900,6
815000.0,3,1940,8
455600.0,3,2420,7
270000.0,3,1010,7
1200000.0,5,2710,10
525000.0,2,1340,7
242000.0,3,1310,7
715000.0,4,2650,8
475000.0,3,1890,8
370000.0,4,2580,8
788600.0,4,3500,9
160000.0,2,1040,6
800000.0,5,1930,7
520000.0,4,2190,8
725000.0,3,1530,8
335000.0,4,1480,7
919000.0,4,3620,10
425000.0,3,3370,9
420000.0,5,2100,7
905000.0,4,3370,10
435000.0,2,2240,7
438000.0,3,1650,7
725000.0,4,2630,8
840000.0,4,2330,8
425500.0,3,1970,8
853505.0,3,2820,9
398000.0,2,590,5
418500.0,3,2060,7
826000.0,3,1890,9
742000.0,4,2810,10
180000.0,4,1470,6
286000.0,4,2190,8
421200.0,3,1440,7
390000.0,3,2480,8
739000.0,4,2780,9
499900.0,4,2180,7
670000.0,3,3340,8
842500.0,3,2560,8
492500.0,2,1600,7
836500.0,3,2230,9
334000.0,2,900,7
179900.0,3,1010,6
563000.0,3,1580,7
310000.0,3,1890,7
335000.0,4,2160,7
499950.0,4,2160,7
658500.0,2,1410,8
297000.0,2,1430,7
725000.0,6,2380,8
780000.0,3,2206,6
252500.0,3,1030,7
330000.0,3,1070,7
525000.0,3,2320,9
365000.0,2,1270,7
500000.0,4,2570,7
179950.0,3,920,6
440000.0,3,1790,7
145000.0,1,480,4
331000.0,4,2483,8
780000.0,3,2140,9
855000.0,3,1900,7
225000.0,3,1650,8
199000.0,3,1510,7
550000.0,3,2910,8
1430000.0,4,4960,11
805000.0,3,2710,8
261000.0,3,1810,7
347000.0,3,940,7
390000.0,3,1600,7
436000.0,4,2640,7
1800000.0,5,3890,10
557000.0,3,1630,8
135000.0,3,830,7
425000.0,3,1800,8
648752.0,3,2060,8
1390000.0,4,4040,9
630100.0,4,1910,7
739000.0,4,2800,9
269000.0,3,1320,7
250000.0,3,1220,6
475000.0,5,3100,7
290000.0,1,550,6
219000.0,3,1080,7
416000.0,2,880,6
179000.0,2,720,6
302000.0,4,2030,7
565000.0,4,2040,7
281700.0,3,1570,7
480000.0,2,1500,7
775000.0,4,3180,9
375000.0,3,1260,7
345000.0,3,1390,7
300000.0,3,2850,8
364950.0,4,2070,8
410000.0,3,2650,8
231000.0,3,1220,7
445000.0,3,1630,9
530000.0,2,1785,7
353500.0,3,1260,8
209950.0,3,1380,7
650000.0,3,2330,8
325000.0,2,840,7
257000.0,3,1730,8
337000.0,4,2230,7
541000.0,3,1790,8
577500.0,3,2280,9
560000.0,3,2430,8
979700.0,5,3730,7
750000.0,5,2230,8
407500.0,2,770,7
530000.0,4,1814,7
235000.0,4,1920,7
715000.0,4,1860,7
795000.0,5,2750,7
465000.0,4,1930,9
287600.0,3,1950,7
630000.0,6,2470,8
445000.0,3,1630,7
490000.0,4,2110,8
565000.0,3,1490,8
330000.0,3,1740,8
463000.0,4,1900,7
1870000.0,5,4510,10
219500.0,3,1090,5
622200.0,3,1720,7
474800.0,2,1400,8
465000.0,4,2090,7
389950.0,3,1580,8
650000.0,4,2620,8
395000.0,3,1500,7
304500.0,4,2030,8
307000.0,3,1020,6
485000.0,3,1540,7
1560000.0,5,3910,9
650500.0,5,3920,7
960000.0,4,3180,9
710000.0,3,2330,9
540000.0,3,2600,8
601000.0,4,1950,7
463828.0,5,3250,8
293000.0,4,1130,6
597500.0,3,2620,7
240000.0,2,1120,5
284000.0,3,1800,7
440000.0,4,2180,8
340000.0,3,1960,7
363000.0,3,1960,7
270000.0,2,1150,6
365000.0,4,2800,7
428000.0,3,1310,7
600000.0,3,2340,8
405000.0,3,1430,7
339900.0,4,2340,8
275000.0,3,1290,7
361600.0,2,760,6
325000.0,6,2780,7
1050000.0,3,2090,8
959750.0,4,3060,8
210000.0,3,1110,7
258000.0,3,1790,7
468000.0,3,1830,7
710000.0,4,2850,8
268000.0,3,1420,6
115000.0,2,790,5
500000.0,3,2300,8
431000.0,3,2440,9
241500.0,3,1310,7
300000.0,3,1380,7
982000.0,4,2790,9
248500.0,3,1360,8
665000.0,4,2510,9
1220000.0,3,4560,10
380000.0,2,780,6
220000.0,3,1410,7
631500.0,4,2530,8
386100.0,3,1270,7
1050000.0,4,3180,9
650000.0,2,1450,7
545000.0,4,2040,7
870000.0,4,2650,9
380000.0,3,1240,7
265000.0,2,820,6
645500.0,2,1890,7
570000.0,3,1270,7
1200000.0,4,3350,10
605000.0,2,1550,8
199500.0,3,920,7
445000.0,2,950,6
495000.0,4,2040,7
594000.0,4,1870,7
465000.0,3,1720,8
160000.0,2,1020,6
340000.0,4,2690,9
870000.0,4,3090,7
249000.0,3,1070,6
500000.0,4,2050,8
220000.0,3,1660,7
368500.0,5,2810,7
439950.0,4,2460,8
179900.0,3,1230,6
490000.0,4,2360,8
425000.0,4,1730,7
533300.0,4,2770,9
447500.0,4,1770,7
768000.0,5,3030,8
285000.0,3,2380,7
336900.0,3,1780,6
415000.0,4,1540,7
500000.0,3,1580,8
337000.0,4,3200,8
419950.0,4,2220,7
290000.0,4,2240,7
349950.0,2,1640,7
330000.0,3,1170,7
965000.0,4,3160,10
515000.0,3,2100,8
665000.0,4,2600,9
265000.0,3,1630,7
545400.0,3,2850,8
350000.0,4,2560,9
260000.0,2,980,7
2510000.0,3,5480,11
355000.0,3,2160,8
879000.0,3,3030,9
833000.0,4,3560,10
261590.0,2,760,6
512500.0,3,2260,7
600000.0,2,1560,7
417500.0,5,2270,7
970000.0,5,3480,8
316000.0,3,1900,7
397500.0,4,2350,9
1350000.0,3,2390,9
840000.0,4,3730,10
270000.0,2,1780,9
312900.0,4,1630,7
325000.0,2,1130,6
680000.0,3,2140,7
763000.0,4,3220,10
375000.0,1,800,5
475000.0,3,1800,7
219000.0,2,809,7
415000.0,3,1820,7
90000.0,2,580,5
220000.0,2,580,5
616000.0,3,2900,8
269500.0,2,1140,6
395350.0,2,1060,6
770000.0,4,2320,7
840000.0,4,3450,9
428950.0,2,1760,8
800000.0,4,3370,9
401000.0,4,1940,7
303697.0,4,2520,7
355000.0,3,1360,7
350000.0,2,800,6
754999.0,4,3010,10
982218.0,3,2340,9
406500.0,3,1780,8
1650000.0,4,4200,10
565000.0,2,1720,7
160000.0,2,830,6
220000.0,3,1090,6
1280000.0,5,5040,11
970000.0,5,3500,9
115000.0,3,1080,5
124000.0,3,1080,5
157000.0,3,1080,5
183000.0,3,870,6
527000.0,4,2830,9
407193.0,4,1880,8
970000.0,4,3600,9
535000.0,4,2340,7
245000.0,3,2040,6
337000.0,3,1310,7
630000.0,3,1470,8
320000.0,3,1370,7
228500.0,3,1080,6
293000.0,3,1990,7
447000.0,3,1310,7
226500.0,3,1640,7
436000.0,3,1770,7
451000.0,3,2050,8
315000.0,3,1170,5
450000.0,2,1340,7
635000.0,3,2240,7
292500.0,2,880,5
329900.0,3,2170,8
531000.0,2,1260,7
725000.0,3,1880,7
355300.0,3,1620,7
280000.0,3,1610,7
1100000.0,4,3330,10
605004.0,4,1370,9
260000.0,2,690,6
748000.0,4,3170,7
776000.0,2,1990,7
425000.0,4,1080,6
230000.0,4,1870,6
418000.0,3,1670,7
440000.0,4,2800,9
858450.0,5,3460,9
390000.0,3,1930,7
957000.0,4,2370,9
507000.0,3,1180,7
575000.0,2,1320,7
700000.0,3,1350,7
239950.0,2,1068,7
253000.0,3,1580,7
540000.0,4,1690,7
1550000.0,3,5120,11
805000.0,4,3960,10
920000.0,4,2420,9
496600.0,3,1910,8
246000.0,3,1440,8
350000.0,5,2320,7
585000.0,3,1670,8
450000.0,3,1390,7
746000.0,3,2620,9
598555.0,3,3040,9
820000.0,3,2990,9
266500.0,3,1740,7
370000.0,2,2360,6
625000.0,3,2240,7
243500.0,4,1610,7
340000.0,2,700,6
559950.0,5,2730,8
315000.0,3,1780,7
753000.0,3,3070,9
800000.0,3,2060,8
550000.0,3,1360,7
465000.0,3,1430,7
465000.0,3,1840,7
710000.0,4,2000,8
505000.0,3,1820,8
690000.0,3,2330,9
217500.0,2,1070,7
500000.0,2,930,7
325000.0,2,1040,6
500000.0,4,1960,8
721500.0,3,2970,9
924000.0,3,2200,9
2010000.0,6,3810,10
345000.0,2,830,8
825000.0,4,3920,10
560000.0,3,2870,9
599000.0,3,2560,8
211000.0,3,1350,6
425000.0,4,1240,8
750000.0,4,3210,7
479000.0,3,1690,7
612500.0,4,2550,9
605000.0,5,3240,7
1360000.0,4,3560,10
389900.0,3,2160,7
